script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
medical_09,hierarchical,0,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,hierarchical,0,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,hierarchical,1,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,hierarchical,1,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,hierarchical,1,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,hierarchical,1,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,hierarchical,1,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,hierarchical,2,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,hierarchical,2,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,hierarchical,2,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,hierarchical,2,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,hierarchical,2,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,hierarchical,3,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,hierarchical,3,10,Within how many hours must serious adverse events be reported to the IRB?,F4,Serious adverse events must be reported to the IRB within 24 hours.,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,hierarchical,3,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,hierarchical,3,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,hierarchical,3,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,hierarchical,4,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,hierarchical,4,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,hierarchical,4,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,hierarchical,4,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,hierarchical,4,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rag,0,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rag,0,10,Within how many hours must serious adverse events be reported to the IRB?,F4,Serious adverse events must be reported to the IRB within 24 to 48 hours.,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rag,0,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rag,0,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rag,0,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rag,1,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rag,1,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rag,1,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rag,1,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rag,1,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rag,2,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rag,2,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rag,2,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rag,2,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rag,2,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rag,3,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rag,3,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rag,3,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rag,3,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
