script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
travel_09,rag,0,20,What report did the airline issue at the airport?,F6,A written property irregularity report (PIR).,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rag,0,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rag,1,5,Which city was the final destination on the itinerary?,F1,The final destination on the itinerary was Spain.,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rag,1,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rag,1,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours after the suitcase was initially lost.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rag,1,20,What report did the airline issue at the airport?,F6,The airline issued a reference number at the airport desk immediately after arrival.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rag,1,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rag,2,5,Which city was the final destination on the itinerary?,F1,Spain was the final destination on the itinerary.,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rag,2,10,Within how many days must the traveler submit a baggage delay claim?,F3,Within 21 days from the date the baggage was made available to the traveler.,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rag,2,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rag,2,20,What report did the airline issue at the airport?,F6,The airline issued a reference number at the airport.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rag,2,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rag,3,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rag,3,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rag,3,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours (over two days).,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rag,3,20,What report did the airline issue at the airport?,F6,A reference number was issued immediately after arrival at the airport.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rag,3,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rag,4,5,Which city was the final destination on the itinerary?,F1,"The final destination city on the itinerary was Madrid, Spain.","[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rag,4,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rag,4,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours (more than two days).,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rag,4,20,What report did the airline issue at the airport?,F6,A Property Irregularity Report (PIR).,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rag,4,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_10,baseline,0,5,Which city was the final destination on the ticket?,F1,I don't know,"[""Athens"", ""The itinerary ended in Athens."", ""The passenger flew from New York to Athens via Paris on one ticket.""]"
travel_10,baseline,0,10,What must the passenger use to submit claims?,F4,The passenger must submit a written claim (letter or email) to the airline’s baggage claim department.,"[""The web portal"", ""Claims must be submitted through the airline web portal."", ""The passenger cannot submit claims by phone and must use the web portal.""]"
travel_10,baseline,0,15,On which day was the missing suitcase located and returned?,F7,I don't know,"[""Eight days"", ""The suitcase was returned on the eighth day."", ""The missing suitcase was located and returned on the eighth day.""]"
travel_10,baseline,0,20,How long did airport staff advise waiting before treating the bag as potentially lost?,F6,"Several days, as advised by the baggage service desk before escalating the issue.","[""5 days"", ""Airport staff advised waiting 5 days."", ""Airport staff advised waiting 5 days before treating the bag as potentially lost.""]"
travel_10,baseline,0,25,How much did the passenger purchase of replacement items during the delay?,F8,I don't know,"[""340 dollars"", ""The passenger spent 340 dollars."", ""The passenger purchased 340 dollars of replacement items during the delay.""]"
travel_10,baseline,1,5,Which city was the final destination on the ticket?,F1,I don't know,"[""Athens"", ""The itinerary ended in Athens."", ""The passenger flew from New York to Athens via Paris on one ticket.""]"
travel_10,baseline,1,10,What must the passenger use to submit claims?,F4,A formal written claim to the airline's baggage claims department.,"[""The web portal"", ""Claims must be submitted through the airline web portal."", ""The passenger cannot submit claims by phone and must use the web portal.""]"
travel_10,baseline,1,15,On which day was the missing suitcase located and returned?,F7,I don't know,"[""Eight days"", ""The suitcase was returned on the eighth day."", ""The missing suitcase was located and returned on the eighth day.""]"
travel_10,baseline,1,20,How long did airport staff advise waiting before treating the bag as potentially lost?,F6,Several days before escalating the matter or treating the bag as potentially lost.,"[""5 days"", ""Airport staff advised waiting 5 days."", ""Airport staff advised waiting 5 days before treating the bag as potentially lost.""]"
travel_10,baseline,1,25,How much did the passenger purchase of replacement items during the delay?,F8,I don't know,"[""340 dollars"", ""The passenger spent 340 dollars."", ""The passenger purchased 340 dollars of replacement items during the delay.""]"
travel_10,baseline,2,5,Which city was the final destination on the ticket?,F1,I don't know,"[""Athens"", ""The itinerary ended in Athens."", ""The passenger flew from New York to Athens via Paris on one ticket.""]"
travel_10,baseline,2,10,What must the passenger use to submit claims?,F4,A formal claim letter or the airline’s online claim form must be used to submit claims.,"[""The web portal"", ""Claims must be submitted through the airline web portal."", ""The passenger cannot submit claims by phone and must use the web portal.""]"
travel_10,baseline,2,15,On which day was the missing suitcase located and returned?,F7,I don't know,"[""Eight days"", ""The suitcase was returned on the eighth day."", ""The missing suitcase was located and returned on the eighth day.""]"
